Person1Id,Person2Id,StartTime,EndTime
583,149,1583352137,1583352377
625,445,1583352721,1583352781
438,726,1583353077,1583353197
630,736,1583352963,1583353143
200,591,1583353396,1583354356
595,104,1583354080,1583355580
534,450,1583353860,1583354820
189,415,1583354206,1583354686
359,458,1583354810,1583355290
172,613,1583355078,1583356578
321,320,1583355546,1583355906
397,395,1583355495,1583357175
513,620,1583355751,1583357191
203,729,1583356500,1583358180
58,324,1583356397,1583357957
698,108,1583356972,1583357632
371,33,1583356918,1583358118
556,95,1583357592,1583357772
743,627,1583357908,1583359108
475,162,1583357986,1583358706
318,21,1583358194,1583359514
684,585,1583358408,1583358648
682,742,1583358956,1583359016
559,15,1583359433,1583359973
645,315,1583359514,1583360474
410,441,1583359986,1583360526
14,748,1583360316,1583360436
632,58,1583360331,1583360631
20,261,1583360960,1583361860
420,686,1583361217,1583361877
257,701,1583361599,1583362439
347,3,1583361835,1583363395
25,275,1583361864,1583363664
425,437,1583361969,1583362269
643,357,1583362549,1583363209
139,188,1583362845,1583363085
116,179,1583363318,1583364758
590,260,1583363656,1583365276
341,734,1583363509,1583365009
25,43,1583364224,1583364764
537,718,1583364009,1583364669
304,145,1583364794,1583365094
528,738,1583364710,1583366150
95,572,1583365070,1583366570
304,547,1583365643,1583367203
470,570,1583365804,1583366704
380,709,1583365885,1583367325
445,206,1583366131,1583367811
621,252,1583366611,1583368231
140,107,1583367089,1583368709
120,169,1583367534,1583369214
605,560,1583367864,1583368824
625,456,1583367950,1583369390
201,382,1583368355,1583368535
564,618,1583368651,1583369731
477,3,1583368991,1583369531
582,159,1583368878,1583369118
121,120,1583369487,1583369607
350,594,1583369572,1583371312
479,430,1583370084,1583371584
140,642,1583370542,1583372342
296,674,1583370636,1583372196
369,24,1583371105,1583371945
204,493,1583371015,1583372815
262,539,1583371313,1583372093
460,29,1583371829,1583372189
344,143,1583372095,1583373175
182,2,1583372182,1583373682
323,614,1583372911,1583373931
733,737,1583373216,1583373456
529,387,1583373064,1583374324
621,199,1583373748,1583374468
456,124,1583374060,1583374840
149,607,1583373907,1583375467
604,326,1583374356,1583375796
432,144,1583374770,1583375970
379,493,1583375001,1583376381
242,528,1583375482,1583375662
498,284,1583375784,1583376504
727,428,1583375811,1583375991
235,12,1583376034,1583376934
368,274,1583376795,1583377695
5,176,1583376891,1583377971
364,401,1583376908,1583378588
518,168,1583377371,1583378571
371,407,1583377784,1583379164
603,79,1583378185,1583379025
15,220,1583378391,1583379591
395,567,1583378937,1583380077
149,158,1583379080,1583380580
390,199,1583379506,1583380946
399,377,1583379824,1583380844
647,232,1583379781,1583381161
635,653,1583380053,1583380293
88,139,1583380339,1583380999
366,602,1583380524,1583381604
249,245,1583380924,1583382664
285,488,1583381506,1583381566
631,171,1583381709,1583383209
335,231,1583382032,1583383352
406,208,1583382156,1583383356
67,427,1583382454,1583382934
706,243,1583382966,1583384046
48,175,1583383013,1583383313
544,104,1583383585,1583385385
629,29,1583383582,1583384842
491,122,1583384080,1583384680
422,354,1583384185,1583385685
379,692,1583384608,1583385088
1,440,1583385221,1583385641
517,447,1583385368,1583386208
677,643,1583385535,1583385835
327,85,1583385713,1583387213
78,229,1583386078,1583387878
258,28,1583386446,1583387346
696,577,1583386964,1583388104
18,73,1583386937,1583387777
436,627,1583387183,1583388023
30,429,1583387505,1583388945
510,308,1583388180,1583389620
206,178,1583388327,1583388987
658,641,1583388316,1583389696
244,561,1583388821,1583389721
73,147,1583389205,1583389385
203,176,1583389341,1583390961
432,689,1583390079,1583391219
137,136,1583390051,1583391011
328,120,1583390418,1583391858
646,378,1583390685,1583391585
184,437,1583390966,1583391566
193,438,1583391253,1583392393
619,601,1583391536,1583392616
140,106,1583391691,1583392471
680,232,1583392139,1583392319
473,202,1583392228,1583392648
708,665,1583392626,1583394246
83,585,1583393124,1583394084
433,563,1583393153,1583394653
565,593,1583393704,1583394904
302,339,1583393827,1583394727
686,361,1583394478,1583395678
657,310,1583394574,1583395894
11,553,1583394723,1583394963
749,412,1583395245,1583396985
150,65,1583395436,1583396996
387,606,1583396022,1583397402
239,43,1583396317,1583397157
455,291,1583396156,1583396876
587,493,1583396431,1583397931
360,348,1583397195,1583397855
132,562,1583397507,1583399307
695,174,1583397816,1583398476
617,669,1583397929,1583399069
335,416,1583398418,1583399918
53,300,1583398647,1583398947
555,666,1583398805,1583399825
603,575,1583399221,1583400241
708,75,1583399413,1583399893
318,34,1583399543,1583400323
475,502,1583400150,1583401590
544,19,1583400299,1583400359
69,76,1583400523,1583402203
206,191,1583400922,1583402362
717,499,1583401342,1583401642
534,548,1583401410,1583401650
475,744,1583401772,1583402372
115,367,1583401971,1583403651
125,349,1583402240,1583403320
596,638,1583402686,1583404426
522,697,1583403015,1583404215
384,620,1583403301,1583404081
716,449,1583403845,1583405225
199,563,1583403950,1583405330
719,126,1583404485,1583406225
354,628,1583404393,1583406133
111,581,1583404568,1583405288
504,273,1583405161,1583405581
33,610,1583405449,1583407069
335,453,1583405522,1583405762
140,475,1583405752,1583406352
507,35,1583406431,1583407391
110,128,1583406592,1583407132
145,745,1583406865,1583408005
371,120,1583407273,1583407453
410,648,1583407505,1583408525
481,521,1583407853,1583409473
658,618,1583407995,1583409735
233,47,1583408373,1583409993
157,694,1583408893,1583409133
169,405,1583409024,1583409384
368,258,1583409074,1583410274
403,480,1583409755,1583411255
633,540,1583409652,1583411152
323,375,1583410441,1583411821
124,263,1583410482,1583412162
222,719,1583411004,1583411244
241,637,1583411227,1583412727
463,629,1583411537,1583411657
721,56,1583411615,1583412935
75,499,1583412221,1583413841
317,151,1583412242,1583412482
699,474,1583412544,1583413924
523,262,1583412859,1583414179
162,234,1583413466,1583414186
727,135,1583413287,1583413707
151,119,1583413800,1583415480
666,29,1583414337,1583414697
378,402,1583414690,1583415530
571,49,1583414979,1583415639
2,70,1583414974,1583415514
410,398,1583415330,1583415810
660,733,1583415570,1583416170
62,554,1583416017,1583417097
220,325,1583416451,1583418251
21,194,1583416791,1583417091
51,436,1583416833,1583418393
725,97,1583417141,1583417741
3,488,1583417180,1583418560
593,667,1583417494,1583418514
177,472,1583418116,1583419856
665,21,1583418433,1583418673
247,624,1583418703,1583420323
331,237,1583418995,1583419655
613,168,1583418900,1583420580
44,432,1583419517,1583420297
142,110,1583420051,1583421671
177,193,1583420093,1583420933
106,10,1583420234,1583421494
105,256,1583420482,1583421442
416,168,1583421195,1583421915
628,113,1583421263,1583423063
78,272,1583421882,1583422122
644,399,1583422083,1583423643
433,71,1583422329,1583423829
381,62,1583422459,1583423599
95,110,1583422982,1583424662
126,353,1583423240,1583424440
239,262,1583423117,1583423177
53,372,1583423933,1583425253
235,421,1583424246,1583425206
601,44,1583424120,1583425920
272,202,1583424632,1583426312
671,689,1583424987,1583426007
707,599,1583425255,1583425495
337,480,1583425363,1583427103
44,712,1583425722,1583427222
432,6,1583426326,1583427166
181,106,1583426477,1583428097
364,58,1583426740,1583428120
658,19,1583427245,1583427845
627,253,1583427036,1583428116
337,726,1583427760,1583428060
82,63,1583427758,1583428958
420,674,1583428162,1583429122
241,28,1583428343,1583428403
111,74,1583428681,1583428801
459,149,1583429199,1583430219
311,104,1583429417,1583431037
325,53,1583429864,1583430164
706,425,1583430042,1583431062
0,203,1583430003,1583430603
248,675,1583430704,1583431604
36,398,1583430611,1583431811
189,169,1583431301,1583431601
618,516,1583431727,1583432807
250,193,1583432035,1583433235
449,587,1583432243,1583432363
635,60,1583432287,1583432767
402,55,1583432499,1583432559
318,211,1583432965,1583433625
249,26,1583433110,1583434910
335,129,1583433623,1583433743
106,266,1583434178,1583435318
646,491,1583433902,1583434022
547,552,1583434566,1583436306
33,577,1583434862,1583436362
364,641,1583434935,1583435235
728,447,1583435663,1583436023
116,284,1583435769,1583436789
377,250,1583435960,1583436980
732,383,1583436578,1583438318
509,75,1583436460,1583437120
687,205,1583436681,1583438061
161,86,1583437256,1583438636
619,203,1583437634,1583438294
736,139,1583437561,1583438161
151,184,1583438319,1583439279
551,387,1583438607,1583439747
644,359,1583438809,1583440369
513,71,1583439277,1583439337
441,175,1583439005,1583439605
510,234,1583439419,1583439659
172,259,1583439803,1583441063
84,87,1583440329,1583441289
731,591,1583440358,1583440838
427,619,1583440509,1583441229
451,413,1583441159,1583442719
704,62,1583441565,1583442345
613,463,1583441871,1583441931
488,482,1583442071,1583443691
428,144,1583442444,1583443224
517,537,1583442876,1583443416
350,640,1583442861,1583444061
20,397,1583443451,1583444891
147,277,1583443542,1583443962
162,137,1583443897,1583445397
588,228,1583444287,1583445007
575,624,1583444304,1583444964
423,424,1583444515,1583446255
460,481,1583445181,1583446081
697,496,1583445575,1583446295
736,245,1583445479,1583445839
562,549,1583445869,1583447309
391,454,1583445929,1583447249
262,389,1583446290,1583447190
631,105,1583446757,1583448017
678,734,1583447197,1583447257
182,220,1583447106,1583447226
408,139,1583447780,1583448620
456,121,1583448025,1583448565
61,190,1583448104,1583448584
380,475,1583448450,1583450190
517,59,1583448969,1583449869
273,563,1583449034,1583450234
492,261,1583449352,1583450432
674,319,1583449618,1583450038
572,149,1583449914,1583450454
694,593,1583450644,1583451784
226,410,1583450503,1583452243
620,75,1583450958,1583451258
541,55,1583451061,1583452801
487,358,1583451458,1583453078
231,198,1583451721,1583453161
421,84,1583452465,1583453125
392,105,1583452530,1583453430
688,198,1583452865,1583454605
183,738,1583453023,1583454703
297,117,1583453113,1583454193
143,432,1583453402,1583454662
610,410,1583453835,1583454975
714,591,1583454064,1583454364
63,386,1583454460,1583455840
431,225,1583454893,1583454953
179,542,1583454917,1583455757
721,398,1583455359,1583455599
151,263,1583455607,1583457407
473,411,1583456007,1583456307
209,112,1583456467,1583457307
352,707,1583456701,1583457421
558,664,1583457217,1583457997
393,264,1583457081,1583457141
666,238,1583457499,1583457919
334,492,1583457818,1583458298
484,400,1583458443,1583458503
117,175,1583458664,1583460344
731,370,1583458797,1583459517
723,205,1583459019,1583460639
560,533,1583459340,1583460180
189,52,1583459790,1583461350
288,309,1583460085,1583460565
580,260,1583460414,1583461554
429,739,1583460441,1583461761
724,302,1583460864,1583461404
507,427,1583461407,1583461767
111,104,1583461661,1583462861
225,382,1583461835,1583463335
273,722,1583462400,1583463180
680,699,1583462390,1583463890
478,560,1583462620,1583463100
152,695,1583462843,1583463743
689,379,1583463449,1583465069
269,102,1583463646,1583464906
733,610,1583463766,1583464906
580,419,1583464330,1583465470
433,87,1583464725,1583465385
615,117,1583464621,1583464981
603,127,1583465241,1583466741
535,591,1583465523,1583465823
585,86,1583465564,1583465624
746,53,1583465926,1583466706
511,207,1583466454,1583468194
439,243,1583466358,1583467438
578,576,1583466819,1583467359
47,605,1583466978,1583468238
337,169,1583467244,1583467844
53,420,1583467854,1583469114
609,504,1583468324,1583469704
184,290,1583468190,1583468550
353,104,1583468791,1583469331
36,18,1583468889,1583469489
158,627,1583469243,1583469483
513,288,1583469716,1583470676
131,225,1583469693,1583470293
76,46,1583470425,1583470665
504,410,1583470362,1583471682
234,345,1583470810,1583472130
125,2,1583471300,1583472260
632,123,1583471270,1583472830
147,688,1583471472,1583472372
122,510,1583472258,1583472798
160,355,1583472207,1583472927
665,303,1583472672,1583473452
704,296,1583473083,1583473803
683,507,1583473435,1583474335
199,42,1583473609,1583474269
346,615,1583473711,1583474851
577,187,1583474328,1583475648
587,552,1583474100,1583474880
107,60,1583474544,1583474664
199,543,1583475179,1583476139
217,422,1583475147,1583476407
477,557,1583475357,1583476197
68,606,1583476033,1583476873
747,527,1583476442,1583477702
149,446,1583476755,1583476935
119,286,1583476542,1583477922
523,152,1583477087,1583478047
572,199,1583477553,1583478153
235,174,1583477691,1583479191
377,446,1583478241,1583478961
213,578,1583478286,1583479546
155,18,1583478598,1583478658
415,685,1583478824,1583478884
444,243,1583479379,1583479499
45,611,1583479270,1583480890
513,76,1583479619,1583480999
133,85,1583480151,1583481051
521,731,1583480137,1583481397
208,743,1583480630,1583482010
142,591,1583481080,1583482340
142,28,1583481106,1583482846
52,381,1583481494,1583483174
19,542,1583481850,1583482030
712,429,1583482256,1583483696
392,544,1583482533,1583484093
145,181,1583482529,1583483849
310,442,1583483195,1583483615
650,522,1583483121,1583483841
255,652,1583483659,1583484979
676,314,1583483870,1583485490
52,507,1583484047,1583485427
398,731,1583484385,1583485225
165,538,1583485077,1583485377
17,513,1583485151,1583486591
577,651,1583485638,1583485878
532,322,1583486037,1583486517
334,634,1583485949,1583487509
361,267,1583486464,1583487724
233,252,1583486487,1583487327
57,523,1583487015,1583487315
533,513,1583487467,1583487767
237,245,1583487325,1583487565
207,586,1583487986,1583489246
133,614,1583488161,1583489781
162,646,1583488624,1583490184
389,96,1583488981,1583490481
707,695,1583488963,1583489863
527,392,1583489636,1583490836
581,629,1583489982,1583490462
601,708,1583489927,1583490527
175,108,1583490289,1583490409
343,454,1583490533,1583491373
332,182,1583490617,1583492057
419,428,1583491006,1583492686
10,38,1583491344,1583492664
470,526,1583491782,1583493522
528,677,1583491845,1583492385
23,76,1583492186,1583493326
556,100,1583492829,1583492889
438,173,1583492764,1583493664
121,694,1583493569,1583494949
717,430,1583493664,1583494504
603,170,1583494112,1583495852
606,640,1583494203,1583495763
132,180,1583494696,1583496256
303,702,1583495011,1583496691
39,385,1583494999,1583495899
325,734,1583495374,1583496574
466,366,1583495884,1583496004
510,235,1583495871,1583496891
677,260,1583496490,1583496850
283,545,1583496859,1583497519
501,569,1583497195,1583497795
386,230,1583496943,1583498683
121,450,1583497473,1583498733
170,384,1583497534,1583499214
743,534,1583497972,1583499232
54,644,1583498529,1583500269
599,284,1583498898,1583499918
178,441,1583499032,1583500232
49,737,1583499000,1583500200
740,653,1583499712,1583501332
398,364,1583499632,1583500952
342,109,1583500042,1583501602
651,515,1583500675,1583501275
507,24,1583500925,1583501525
303,726,1583501115,1583501535
341,174,1583501488,1583502508
611,740,1583501511,1583503071
60,498,1583501844,1583501904
511,677,1583502060,1583503440
83,488,1583502647,1583504327
393,690,1583503013,1583504153
246,734,1583503384,1583503684
631,677,1583503458,1583503578
334,377,1583504078,1583504618
150,561,1583503974,1583505294
585,199,1583504466,1583505786
697,81,1583504947,1583505127
211,485,1583504712,1583505972
694,682,1583505131,1583505731
352,453,1583505823,1583506543
259,272,1583506058,1583507738
222,38,1583506111,1583506531
449,119,1583506448,1583507468
323,582,1583506753,1583507173
474,338,1583507099,1583507339
426,475,1583507179,1583507959
622,120,1583507637,1583508177
523,436,1583507958,1583508858
459,313,1583508600,1583509320
17,254,1583508500,1583509760
147,243,1583508837,1583509077
252,572,1583509031,1583510531
633,383,1583509792,1583511412
691,352,1583509910,1583510690
356,209,1583510046,1583510826
687,335,1583510403,1583510943
202,612,1583510924,1583512484
650,312,1583510720,1583512280
702,170,1583511066,1583511306
297,694,1583511773,1583511893
607,439,1583511842,1583512562
243,68,1583512180,1583513320
370,510,1583512397,1583513537
379,457,1583512648,1583512948
629,586,1583512904,1583513504
704,153,1583513352,1583513532
179,509,1583513570,1583515370
699,742,1583514279,1583515119
293,388,1583514493,1583515033
629,525,1583514837,1583516097
411,67,1583514844,1583516584
153,649,1583515049,1583515229
56,676,1583515457,1583516357
141,434,1583515837,1583517637
155,29,1583516385,1583517165
481,39,1583516389,1583516629
638,648,1583516601,1583518281
228,234,1583516883,1583517003
484,682,1583517150,1583517630
319,102,1583517535,1583519215
182,79,1583517609,1583517789
739,703,1583518214,1583519594
60,258,1583518512,1583519052
439,253,1583518883,1583519903
548,276,1583518850,1583520590
719,254,1583519695,1583521315
279,104,1583519404,1583520184
294,222,1583519958,1583521578
634,180,1583520369,1583521749
288,749,1583520439,1583521459
235,264,1583520764,1583522444
665,359,1583521272,1583521932
618,182,1583521584,1583521764
612,14,1583521840,1583523400
116,277,1583521949,1583523509
420,672,1583522404,1583522764
510,263,1583523000,1583524620
238,668,1583523132,1583524692
489,38,1583523128,1583524028
69,82,1583523629,1583524109
745,153,1583524046,1583525786
398,213,1583524144,1583525824
344,17,1583524218,1583525298
567,25,1583524521,1583525961
506,258,1583525267,1583526407
570,91,1583525229,1583525409
434,166,1583525641,1583525701
234,621,1583525889,1583526909
625,187,1583526528,1583528088
31,16,1583526890,1583527070
505,417,1583526810,1583527050
361,640,1583527168,1583528248
581,312,1583527618,1583529238
181,470,1583527925,1583529305
363,539,1583528384,1583529164
160,386,1583528180,1583529200
572,37,1583528735,1583530475
746,111,1583528815,1583529475
36,65,1583529214,1583531014
101,540,1583529681,1583531181
12,175,1583529684,1583531124
35,705,1583530424,1583530484
246,729,1583530252,1583531932
296,741,1583530605,1583531505
326,472,1583531153,1583532593
562,714,1583531593,1583532133
541,131,1583531470,1583532250
325,379,1583531979,1583533599
44,60,1583532551,1583532731
225,175,1583532633,1583534133
85,475,1583532892,1583533852
75,404,1583533259,1583533859
413,131,1583533545,1583534805
113,225,1583533858,1583534938
445,0,1583534141,1583535881
409,226,1583534700,1583535780
504,76,1583534458,1583536258
87,466,1583534764,1583536504
395,103,1583535392,1583537072
348,309,1583535739,1583536999
655,559,1583535836,1583536676
307,420,1583536143,1583537343
285,182,1583536371,1583536851
304,13,1583536996,1583537416
85,565,1583537002,1583538562
713,498,1583537165,1583538245
649,720,1583537987,1583539307
302,148,1583537963,1583539103
564,123,1583538263,1583538323
535,705,1583538813,1583540613
296,465,1583539200,1583540640
479,256,1583539102,1583540602
633,110,1583539552,1583540572
53,23,1583539899,1583541459
206,31,1583539875,1583539935
216,595,1583540686,1583542186
151,307,1583540963,1583541203
698,380,1583540870,1583541890
439,666,1583541441,1583542161
175,567,1583541614,1583543234
443,28,1583541793,1583542093
439,495,1583542360,1583543320
277,723,1583542597,1583543317
452,151,1583543010,1583543610
471,710,1583543169,1583544429
261,679,1583543318,1583544698
471,76,1583543726,1583544386
415,378,1583544068,1583544908
448,282,1583544540,1583545140
22,284,1583544603,1583544723
508,316,1583545119,1583545419
281,730,1583545012,1583545132
697,478,1583545648,1583545768
434,89,1583545657,1583547397
520,155,1583545909,1583547529
14,636,1583546408,1583547428
416,582,1583546664,1583547384
231,96,1583546975,1583547455
590,47,1583547122,1583548022
293,321,1583547739,1583549359
648,725,1583547762,1583548602
425,3,1583548369,1583549809
315,252,1583548726,1583549686
540,605,1583548660,1583549860
59,213,1583548814,1583549474
387,575,1583549147,1583549327
5,21,1583549778,1583551098
732,632,1583550268,1583550568
579,385,1583550384,1583551404
19,323,1583550805,1583551105
415,76,1583551037,1583552837
233,492,1583551453,1583552473
176,131,1583551721,1583552141
238,402,1583551946,1583552906
231,503,1583551954,1583552614
747,236,1583552498,1583552798
171,238,1583552447,1583552627
369,538,1583553197,1583554757
146,727,1583553563,1583554283
647,380,1583553460,1583554000
99,549,1583554192,1583555272
455,43,1583554461,1583555241
618,613,1583554380,1583555700
549,228,1583554897,1583556217
662,522,1583555130,1583556030
493,419,1583555223,1583555343
431,277,1583555929,1583556109
315,12,1583556047,1583557667
224,206,1583556059,1583556299
159,433,1583556428,1583557508
237,377,1583557181,1583558861
305,375,1583557499,1583557859
508,189,1583557308,1583557788
81,324,1583557883,1583558303
45,340,1583558073,1583559873
513,108,1583558583,1583559483
565,742,1583558835,1583560215
177,390,1583558931,1583560191
334,66,1583559092,1583559512
176,100,1583559829,1583561149
481,652,1583559750,1583561310
143,467,1583560064,1583561444
635,125,1583560500,1583562120
393,372,1583560544,1583562104
375,4,1583561059,1583561179
660,305,1583561397,1583561937
492,671,1583561714,1583562314
593,281,1583561819,1583563319
209,385,1583562585,1583563365
391,539,1583562344,1583562464
689,557,1583562987,1583564427
519,265,1583563270,1583563630
501,33,1583563350,1583564910
541,157,1583563997,1583565197
378,473,1583564031,1583564211
270,528,1583564208,1583565828
200,612,1583564883,1583565243
514,394,1583565031,1583565691
218,204,1583565086,1583565626
439,724,1583565357,1583566017
191,373,1583565692,1583566592
119,708,1583565908,1583566268
141,106,1583566304,1583567084
578,261,1583567022,1583567742
407,219,1583567085,1583568465
115,43,1583567625,1583569425
2,415,1583567804,1583569544
29,281,1583567745,1583569425
371,171,1583568050,1583568710
705,103,1583568849,1583569749
270,145,1583569118,1583569538
192,677,1583569164,1583569584
96,126,1583569793,1583570753
49,715,1583569949,1583571689
742,531,1583570358,1583571498
675,712,1583570515,1583571235
150,387,1583570852,1583572652
411,282,1583571098,1583571938
530,295,1583571276,1583572536
49,381,1583571779,1583573219
409,31,1583572180,1583573620
360,136,1583572439,1583573519
585,596,1583572294,1583573794
275,30,1583572830,1583573730
235,695,1583573084,1583573264
476,523,1583573415,1583574555
639,728,1583573774,1583574554
589,738,1583573790,1583575470
400,402,1583574426,1583575206
609,739,1583574669,1583575149
705,114,1583574683,1583574743
561,488,1583575166,1583575706
182,688,1583575601,1583575961
178,493,1583575856,1583577536
614,538,1583575913,1583576153
275,352,1583576261,1583577041
28,662,1583576499,1583577219
623,503,1583577206,1583578646
565,223,1583577378,1583578338
605,742,1583577784,1583577844
571,614,1583577714,1583578374
148,662,1583577904,1583578984
140,310,1583578209,1583580009
230,678,1583579093,1583580353
439,211,1583579231,1583579891
649,336,1583579684,1583580284
442,470,1583579694,1583581134
561,679,1583579761,1583580961
170,639,1583580438,1583581998
235,733,1583580736,1583582356
321,627,1583581196,1583582816
189,708,1583581219,1583582659
46,414,1583581273,1583582233
110,254,1583581649,1583583029
100,442,1583582209,1583584009
379,23,1583582139,1583583399
266,191,1583582674,1583583394
734,153,1583582838,1583583558
386,71,1583583270,1583583750
98,135,1583583302,1583583962
88,66,1583583709,1583585029
387,324,1583584019,1583585639
178,64,1583584286,1583585066
434,411,1583584594,1583585194
668,31,1583585003,1583586143
88,81,1583585551,1583585851
189,336,1583585456,1583587196
291,20,1583585878,1583585938
539,681,1583586098,1583586998
366,241,1583586877,1583588677
40,213,1583587146,1583587926
265,338,1583587041,1583588181
54,202,1583587534,1583588434
202,90,1583587617,1583588937
200,650,1583587941,1583589681
428,223,1583588247,1583589027
506,589,1583588523,1583589423
14,429,1583589111,1583590491
124,443,1583589501,1583590761
204,603,1583589463,1583590843
728,262,1583589888,1583591268
381,8,1583589947,1583591327
592,309,1583590508,1583591168
568,687,1583590549,1583591389
35,528,1583591182,1583591422
653,54,1583591276,1583591756
329,545,1583591404,1583591884
62,657,1583592182,1583593562
447,371,1583592042,1583592102
396,195,1583592864,1583594604
453,737,1583592697,1583593537
232,29,1583592943,1583593303
576,59,1583593249,1583594449
11,590,1583594074,1583594554
312,394,1583594233,1583595433
735,451,1583594462,1583596022
108,256,1583594589,1583594829
314,115,1583595088,1583596108
76,425,1583595593,1583596913
407,337,1583595814,1583596594
668,260,1583596101,1583596401
562,327,1583596326,1583598006
551,536,1583596494,1583598174
171,230,1583596743,1583596863
560,109,1583596991,1583597051
177,612,1583597254,1583597614
360,410,1583597731,1583598331
404,383,1583598193,1583599813
259,262,1583598123,1583599623
229,102,1583598705,1583599005
162,505,1583599029,1583600349
39,616,1583599363,1583599903
99,562,1583599414,1583599654
693,688,1583599547,1583600567
572,586,1583600326,1583602066
717,374,1583600279,1583600819
727,163,1583600476,1583600836
303,649,1583601183,1583602983
438,661,1583601230,1583602250
664,197,1583601842,1583602082
99,717,1583601852,1583602392
724,251,1583602275,1583603715
210,164,1583602559,1583603879
264,666,1583602746,1583604066
748,178,1583603292,1583604072
47,298,1583603433,1583605173
216,685,1583603992,1583605792
595,494,1583604257,1583605697
229,458,1583604291,1583604711
248,279,1583604851,1583605391
501,483,1583604871,1583605291
579,275,1583604907,1583606287
537,328,1583605678,1583606338
698,634,1583605883,1583606423
647,452,1583606315,1583607935
749,551,1583606328,1583606688
304,575,1583606710,1583607130
411,577,1583607176,1583608916
7,54,1583607448,1583608288
667,181,1583607724,1583608384
134,471,1583608200,1583609040
572,320,1583607946,1583608426
588,557,1583608559,1583608619
408,243,1583608877,1583609417
15,314,1583608835,1583609855
274,222,1583609259,1583609859
249,657,1583609693,1583611373
152,546,1583610025,1583610565
161,265,1583610421,1583611441
463,667,1583610749,1583610809
564,425,1583611178,1583611418
134,543,1583611295,1583611415
414,550,1583611354,1583612794
708,274,1583611887,1583612607
94,4,1583612280,1583612400
746,634,1583612141,1583613581
287,416,1583612825,1583613485
441,53,1583612704,1583614324
636,393,1583613201,1583614581
693,718,1583613324,1583614824
190,225,1583614173,1583615553
545,170,1583614084,1583614744
634,278,1583614713,1583616093
604,694,1583614551,1583616231
467,634,1583614861,1583615941
666,457,1583615465,1583615825
656,381,1583615840,1583617520
215,265,1583615997,1583617497
317,724,1583616511,1583617471
281,500,1583616676,1583616856
269,392,1583617175,1583617895
364,117,1583616904,1583617804
532,678,1583617283,1583618483
183,60,1583617696,1583618836
508,698,1583618227,1583618707
149,397,1583618537,1583619737
340,486,1583618622,1583619042
313,141,1583619040,1583620360
435,64,1583619306,1583619846
15,732,1583619450,1583621190
727,688,1583620187,1583620547
745,542,1583620349,1583621909
681,455,1583620572,1583622192
200,362,1583621020,1583622100
282,28,1583620999,1583621059
114,666,1583621643,1583622903
705,285,1583621602,1583623102
189,4,1583621854,1583623054
40,368,1583622248,1583623748
431,156,1583622320,1583622860
614,424,1583622775,1583624275
575,143,1583623147,1583624107
61,48,1583623652,1583624852
711,180,1583623961,1583625401
444,616,1583623992,1583625012
533,365,1583624695,1583625175
722,495,1583624959,1583626039
14,70,1583624936,1583626196
378,663,1583625396,1583626596
514,259,1583625755,1583626775
635,465,1583625609,1583626689
455,15,1583625930,1583626830
231,122,1583626517,1583626757
34,81,1583626598,1583626898
746,100,1583627111,1583628791
579,543,1583627438,1583628158
220,233,1583627689,1583627929
565,653,1583628229,1583629489
428,620,1583628034,1583628634
628,82,1583628851,1583629391
683,49,1583628712,1583629912
405,633,1583628956,1583630216
123,625,1583629311,1583629371
528,151,1583629659,1583630979
651,208,1583630122,1583630842
303,672,1583630212,1583631892
233,537,1583630611,1583632171
102,128,1583631090,1583631570
422,206,1583631248,1583632688
619,611,1583631835,1583632375
260,21,1583631993,1583633133
597,599,1583632329,1583633829
422,549,1583632788,1583634588
83,296,1583632857,1583633937
159,710,1583632845,1583633925
151,299,1583633265,1583634645
263,673,1583633482,1583633902
3,671,1583633954,1583635754
53,592,1583634402,1583635722
342,257,1583634588,1583635908
306,396,1583635086,1583635626
181,277,1583634996,1583635776
411,532,1583635280,1583635640
716,608,1583635863,1583636223
324,533,1583635961,1583637701
4,735,1583636487,1583638047
115,134,1583636703,1583638023
420,302,1583636713,1583636833
613,321,1583637083,1583638283
253,668,1583637791,1583638451
29,230,1583637803,1583638163
214,47,1583638343,1583639363
70,200,1583638415,1583639015
380,467,1583639065,1583640025
715,17,1583639169,1583640489
466,572,1583639371,1583639851
415,374,1583639484,1583640504
584,105,1583639726,1583640566
565,652,1583640356,1583641376
657,265,1583640584,1583642264
604,148,1583641169,1583642009
122,149,1583641371,1583642871
727,601,1583641791,1583643051
627,498,1583642021,1583642141
288,546,1583642122,1583642482
445,200,1583642513,1583643593
392,737,1583642458,1583642878
17,293,1583642840,1583644520
524,685,1583643550,1583643850
722,53,1583643752,1583645372
60,65,1583644135,1583644495
306,120,1583644323,1583644803
697,584,1583644392,1583645652
290,343,1583644831,1583645071
327,711,1583644944,1583645424
707,292,1583645681,1583647301
686,318,1583645525,1583646845
210,660,1583646231,1583647431
746,147,1583646477,1583646837
687,25,1583646788,1583647868
449,297,1583646819,1583646999
297,99,1583647420,1583648680
147,333,1583647735,1583648155
18,267,1583647663,1583649103
454,72,1583648048,1583648828
577,174,1583648590,1583648950
133,308,1583648689,1583649589
683,123,1583649107,1583650127
461,35,1583649163,1583650423
708,330,1583649355,1583650615
465,679,1583649620,1583650400
42,248,1583650381,1583650501
70,338,1583650394,1583651534
725,656,1583650725,1583651805
586,172,1583651015,1583651555
259,624,1583651276,1583651936
